year,month,Cst_Cnt,Btl_Cnt,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,year_month,Series ID_x,CPI,Series ID_y,PPI
1962.0,4.0,13184.052631578948,350460.2105263158,1.0,16.13947368421053,33.74573684210526,5.567894736842104,24.737473684210528,99.3,242.65858947368423,,3.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,16.13947368421053,16.13947368421053,33.74573684210526,24.73210526315789,319.78947368421046,0.0030526315789473,5.567894736842104,99.3,,,,,,,,1.0,,,,,,,,1962/04,CUUR0000SEFG,24.0,,
1962.0,7.0,13254.608695652174,352549.1304347826,1.0,18.33173913043478,33.568695652173915,5.261739130434783,24.090521739130438,97.83478260869566,229.4605782608696,,3.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,18.33173913043478,18.33173913043478,33.568695652173915,24.08565217391305,381.4391304347826,0.0039130434782608,5.261739130434783,97.83478260869566,,,,,,,,1.0,,,,,,,,1962/07,CUUR0000SEFG,24.1,,
1962.0,10.0,13341.150943396226,355008.8301886792,1.0,18.122115384615388,33.75803773584906,5.397884615384616,24.259288461538457,99.9862745098039,235.5504823529412,,3.0,2.0,9.0,2.8867924528301887,,9.0,9.0,9.0,9.0,,9.0,,9.0,0.4585365853658538,9.0,3.152173913043478,9.0,0.0223076923076923,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,18.122115384615388,18.122115384615388,33.75803773584906,24.255769230769225,365.3769230769231,0.00375,5.397884615384616,99.9862745098039,3.152173913043478,0.4585365853658538,,0.0223076923076923,,,,1.0,,,,,,,,1962/10,CUUR0000SEFG,24.1,,
1962.0,12.0,13408.0,356988.5714285714,1.0,16.054285714285715,33.596999999999994,5.555714285714286,24.656285714285712,98.87142857142858,242.1476714285714,,3.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,16.054285714285715,16.054285714285715,33.596999999999994,24.65285714285714,327.5142857142857,0.0029999999999999,5.555714285714286,98.87142857142858,,,,,,,,1.0,,,,,,,,1962/12,CUUR0000SEFG,24.0,,
1963.0,1.0,13472.423529411764,359133.37647058826,1.0,15.635294117647048,33.71660714285716,5.83904761904762,24.813583333333334,102.95180722891573,254.3864048192771,,3.0,2.0,,2.9047619047619047,9.0,9.0,9.0,9.0,9.0,,9.0,,9.0,0.4259740259740259,9.0,3.013157894736842,9.0,0.03125,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,15.635294117647048,15.666666666666655,33.71660714285716,24.808571428571423,312.5535714285715,0.003,5.83904761904762,102.95180722891573,3.013157894736842,0.4259740259740259,,0.03125,,,,1.0,,,,,,,,1963/01,CUUR0000SEFG,24.1,,
1963.0,4.0,13588.2131147541,363319.8032786885,1.0,15.897213114754102,33.629852459016384,5.940166666666667,24.69788524590164,105.27500000000002,258.893155,,3.0,2.0,,3.0,,9.0,9.0,,9.0,,9.0,,9.0,0.3440000000000001,9.0,3.581818181818182,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,15.897213114754102,15.897213114754102,33.629852459016384,24.69344262295081,323.5721311475411,0.0031147540983606,5.940166666666667,105.27500000000002,3.581818181818182,0.3440000000000001,,,,,,1.0,,,,,,,,1963/04,CUUR0000SEFG,24.0,,
1963.0,6.0,13643.0,365597.0,1.0,18.886666666666667,33.698,6.09,24.054666666666662,114.6,265.5918,,3.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,18.886666666666667,18.886666666666667,33.698,24.05,384.9,0.004,6.09,114.6,,,,,,,,1.0,,,,,,,,1963/06,CUUR0000SEFG,24.0,,
1963.0,7.0,13676.842105263158,366535.5789473684,1.0,18.86210526315789,33.65247368421052,5.66,23.998052631578947,106.36666666666667,246.85072222222223,,3.0,2.0,,3.0,,9.0,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,18.86210526315789,18.86210526315789,33.65247368421052,23.99368421052632,390.2947368421053,0.004,5.66,106.36666666666667,,,,,,,,1.0,,,,,,,,1963/07,CUUR0000SEFG,23.9,,
1963.0,9.0,13703.5,367289.5,1.0,23.5,33.861000000000004,4.805,22.9275,98.4,209.78155,,3.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,23.5,23.5,33.861000000000004,22.925,492.5,0.005,4.805,98.4,,,,,,,,1.0,,,,,,,,1963/09,CUUR0000SEFG,23.8,,
1963.0,10.0,13723.57142857143,367855.7142857143,1.0,19.31571428571429,33.509,5.5183333333333335,23.795142857142856,104.31666666666668,240.71490000000003,,3.0,2.0,,3.0,,9.0,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,19.31571428571429,19.31571428571429,33.509,23.79142857142857,409.6285714285714,0.004,5.5183333333333335,104.31666666666668,,,,,,,,1.0,,,,,,,,1963/10,CUUR0000SEFG,23.7,,
1963.0,11.0,13771.285714285714,369176.28571428574,1.0,24.115714285714287,35.08228571428572,4.870000000000001,23.61357142857143,104.0,212.50456666666665,,3.0,2.0,,3.0,,9.0,9.0,,9.0,,9.0,,9.0,0.8316666666666667,9.0,5.166666666666667,9.0,0.118,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,24.115714285714287,24.115714285714287,35.08228571428572,23.60857142857143,426.9714285714285,0.0044285714285714,4.870000000000001,104.0,5.166666666666667,0.8316666666666667,,0.118,,,,1.0,,,,,,,,1963/11,CUUR0000SEFG,23.8,,
1964.0,1.0,13863.0,371939.4285714286,1.0,14.495238095238095,33.56242857142857,5.9558333333333335,24.961071428571437,103.97916666666669,259.5425166666667,,3.0,2.0,,2.9761904761904763,,9.0,9.0,,9.0,,9.0,,9.0,0.4144,9.0,2.458333333333333,9.0,0.0388,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,14.495238095238095,14.495238095238095,33.56242857142857,24.95642857142857,298.4904761904762,0.003,5.9558333333333335,103.97916666666669,2.458333333333333,0.4144,,0.0388,,,,1.0,,,,,,,,1964/01,CUUR0000SEFG,23.7,,
1964.0,4.0,13982.0,375534.6,1.0,14.435999999999998,33.4918,6.072000000000001,24.9304,104.58,264.57922,,3.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,0.348,,2.0,9.0,0.07,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,14.435999999999998,14.435999999999998,33.4918,24.926,301.43999999999994,0.003,6.072000000000001,104.58,2.0,0.348,,0.07,,,,1.0,,,,,,,,1964/04,CUUR0000SEFG,23.3,,
1964.0,7.0,14057.9375,377815.75,1.0,15.091250000000006,33.62354687499999,6.044444444444446,24.85575,106.84666666666664,263.4400333333334,,3.0,2.0,,2.96875,,9.0,9.0,,9.0,,9.0,,9.0,0.5519565217391303,9.0,4.2444444444444445,9.0,0.0813636363636363,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,15.091250000000006,15.091250000000006,33.62354687499999,24.85140625,308.56562500000007,0.003140625,6.044444444444446,106.84666666666664,4.2444444444444445,0.5519565217391303,,0.0813636363636363,,,,1.0,,,,,,,,1964/07,CUUR0000SEFG,23.2,,
1964.0,10.0,14154.8,380605.8,1.0,17.47,33.572,5.359999999999999,24.3034,98.06,233.69704,,3.0,2.0,,2.8,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,17.47,17.47,33.572,24.298,361.16,0.0036,5.359999999999999,98.06,,,,,,,,1.0,,,,,,,,1964/10,CUUR0000SEFG,23.3,,
1965.0,1.0,14304.521739130434,383482.652173913,1.0,14.669545454545457,33.54604347826086,5.898695652173914,24.910500000000003,102.10454545454546,257.2081818181818,,3.0,2.0,9.0,2.9565217391304346,8.0,9.0,,8.5,8.5,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,14.669545454545457,14.69095238095238,33.54604347826086,24.89714285714286,304.1809523809523,0.0029523809523809,5.898695652173914,102.14285714285714,,,,,,,,1.0,,,,,,,,1965/01,CUUR0000SEFG,23.8,,
1965.0,4.0,14375.5,385050.0,1.0,14.51,33.3405,6.055,24.797,104.3,263.8729,,3.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,0.33,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,14.51,14.51,33.3405,24.795,314.1,0.003,6.055,104.3,,0.33,,,,,,1.0,,,,,,,,1965/04,CUUR0000SEFG,24.0,,
1965.0,5.0,14396.0,385659.0,1.0,18.52,33.996,5.6,24.376,104.8,244.1447,,3.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,0.47,,,9.0,0.0,,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,18.52,18.52,33.996,24.37,354.3,0.004,5.6,104.8,,0.47,,0.0,,,,1.0,,,,,,,,1965/05,CUUR0000SEFG,24.0,,
1965.0,7.0,14532.666666666666,387876.0,1.0,16.952499999999997,33.42966666666667,5.776666666666666,24.303416666666664,104.50833333333333,251.8644,,3.0,2.0,,3.0,,9.0,8.0,,8.0,,9.0,,9.0,0.4362499999999999,9.0,2.625,9.0,0.0071428571428571,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,16.952499999999997,16.952499999999997,33.42966666666667,24.297500000000003,361.1499999999999,0.0036666666666666,5.776666666666666,104.9,2.625,0.4362499999999999,,0.0071428571428571,,,,1.0,,,,,,,,1965/07,CUUR0000SEFG,24.1,,
1966.0,1.0,14702.761904761905,391606.1428571429,1.0,14.192380952380953,33.39545,5.910000000000001,24.86945,101.21,257.295295,,3.0,2.0,,3.0,9.0,9.0,,9.0,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,14.192380952380953,14.286999999999995,33.39545,24.865,307.225,0.00305,5.910000000000001,101.21,,,,,,,,1.0,,,,,,,,1966/01,CUUR0000SEFG,24.4,,
1966.0,7.0,14856.175,395878.725,1.0,16.4655,33.442899999999995,5.8571052631578935,24.425400000000003,104.81052631578947,255.3353605263158,,3.0,2.0,,2.975,,9.0,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,16.4655,16.4655,33.442899999999995,24.42,349.5400000000001,0.003625,5.8571052631578935,104.81052631578947,,,,,,,,1.0,,,,,,,,1966/07,CUUR0000SEFG,25.8,,
1966.0,8.0,14921.0,397735.0,1.0,18.25,33.647,6.34,24.176,117.8,276.4607,,3.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,18.25,18.25,33.647,24.17,373.3,0.004,6.34,117.8,,,,,,,,1.0,,,,,,,,1966/08,CUUR0000SEFG,26.0,,
1966.0,10.0,14938.25,398267.25,1.0,18.9725,33.5175,5.51625,23.895624999999995,103.83749999999998,240.606225,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,18.9725,18.9725,33.5175,23.8925,400.0375,0.004,5.51625,103.83749999999998,,,,,,,,1.0,,,,,,,,1966/10,CUUR0000SEFG,26.1,,
1966.0,12.0,15026.375,400718.03125,1.0,16.200625,33.37109375000001,5.722903225806451,24.43815625,102.07741935483872,249.4894225806452,,3.0,2.0,,3.0,,9.0,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,16.200625,16.200625,33.37109375000001,24.4334375,348.30937500000005,0.00353125,5.722903225806451,102.07741935483872,,,,,,,,1.0,,,,,,,,1966/12,CUUR0000SEFG,26.5,,
1967.0,7.0,15173.314285714288,403976.6,1.0,17.171428571428574,33.4996,5.9,24.305914285714284,107.59032258064518,257.2478451612903,,3.0,2.0,,2.9714285714285715,,9.0,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,17.171428571428574,17.171428571428574,33.4996,24.300857142857147,360.9171428571428,0.0036857142857142,5.9,107.59032258064518,,,,,,,,1.0,,,,,,,,1967/07,CUUR0000SEFG,26.4,,
1967.0,12.0,15292.47619047619,406155.4761904762,1.0,17.635714285714286,33.62066666666667,5.553333333333333,24.288761904761905,101.83333333333331,242.1278523809524,,3.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,17.635714285714286,17.635714285714286,33.62066666666667,24.28380952380952,362.5476190476191,0.0036666666666666,5.553333333333333,101.83333333333331,,,,,,,,1.0,,,,,,,,1967/12,CUUR0000SEFG,26.5,,
1968.0,1.0,15402.384615384615,408243.6153846154,1.0,13.396153846153847,33.27861538461538,6.1038461538461535,24.97184615384615,102.64615384615384,265.9554692307692,,3.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,13.396153846153847,13.396153846153847,33.27861538461538,24.966153846153848,297.4769230769231,0.003,6.1038461538461535,102.64615384615384,,,,,,,,1.0,,,,,,,,1968/01,CUUR0000SEFG,26.7,,
1968.0,4.0,15477.363636363636,409643.0,1.0,17.33636363636364,33.735272727272736,5.957272727272727,24.455818181818184,108.59090909090912,259.69535454545456,,3.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,0.3109090909090909,,2.5454545454545454,,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,17.33636363636364,17.33636363636364,33.735272727272736,24.45,346.6454545454546,0.0036363636363636,5.957272727272727,108.59090909090912,2.5454545454545454,0.3109090909090909,,,,,,1.0,,,,,,,,1968/04,CUUR0000SEFG,26.6,,
1968.0,6.0,15575.470588235294,411514.4117647059,1.0,15.072352941176469,33.46362499999999,6.314705882352941,24.721,110.1125,274.9971125,,3.0,2.0,,3.0,9.0,9.0,,9.0,9.0,,9.0,,9.0,0.4347058823529413,,3.235294117647059,,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,15.072352941176469,15.216875,33.46362499999999,24.716874999999995,321.37499999999994,0.00325,6.314705882352941,110.1125,3.235294117647059,0.4347058823529413,,,,,,1.0,,,,,,,,1968/06,CUUR0000SEFG,26.9,,
1969.0,1.0,15676.0,413381.2258064517,1.0,15.038064516129031,33.62026315789473,5.859,24.688894736842105,101.96111111111112,250.02706666666663,,3.0,2.0,,3.0,9.0,9.0,9.0,9.0,9.0,,9.0,,9.0,0.5088888888888888,8.4,2.925925925925926,9.0,0.0471428571428571,8.75,0.3749999999999999,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,15.038064516129031,15.972105263157893,33.62026315789473,24.684736842105263,324.42105263157896,0.003,5.859,101.96111111111112,2.925925925925926,0.5088888888888888,0.3749999999999999,0.0471428571428571,,,,1.0,,,,,,,,1969/01,CUUR0000SEFG,27.6,,
1969.0,2.0,15913.0,417538.875,1.0,16.92,33.989000000000004,5.7125,24.747875000000004,103.5625,248.9582875,,3.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,0.32875,,1.875,,0.02,,0.0125,,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,16.92,16.92,33.989000000000004,24.74375,318.8,0.0029999999999999,5.7125,103.5625,1.875,0.32875,0.0125,0.02,,,,1.0,,,,,,,,1969/02,CUUR0000SEFG,27.8,,
1969.0,4.0,16172.166666666666,421416.8333333333,1.0,15.523333333333332,33.53999999999999,5.988333333333333,24.83375,104.225,260.37760000000003,,3.0,2.0,,2.0,9.0,9.0,,9.0,9.0,,9.0,,9.0,0.602,9.0,2.8,9.0,0.0266666666666666,9.0,0.04,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,15.523333333333332,15.062499999999998,33.53999999999999,24.8275,310.65,0.003,5.988333333333333,104.225,2.8,0.602,0.04,0.0266666666666666,,,,1.0,,,,,,,,1969/04,CUUR0000SEFG,27.9,,
1969.0,5.0,16373.0,424539.75,1.0,14.715,33.1065,6.080000000000001,24.56825,105.0,265.0218,,3.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,0.3275,,2.5,,0.0,,0.0,,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,14.715,14.715,33.1065,24.5625,335.9,0.00325,6.080000000000001,105.0,2.5,0.3275,0.0,0.0,,,,1.0,,,,,,,,1969/05,CUUR0000SEFG,28.2,,
1969.0,6.0,16378.0,424649.0,1.0,16.94,33.642,6.12,24.487,110.9,266.7864,,3.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,0.19,,5.0,,0.0,,0.0,,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,16.94,16.94,33.642,24.48,343.6,0.003,6.12,110.9,5.0,0.19,0.0,0.0,,,,1.0,,,,,,,,1969/06,CUUR0000SEFG,28.2,,
1969.0,7.0,16592.0,428012.75,1.0,14.5375,33.291,6.5825,24.7475,113.3,286.868425,,3.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,0.4525,,1.75,,0.03,,1.9,,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,14.5375,14.5375,33.291,24.74,318.85,0.00325,6.5825,113.3,1.75,0.4525,1.9,0.03,,,,1.0,,,,,,,,1969/07,CUUR0000SEFG,28.4,,
1969.0,8.0,16708.677419354837,429931.0967741936,1.0,16.01741935483871,33.38966666666667,5.8173076923076925,24.46496666666667,104.116,253.636824,,3.0,2.0,,2.0,8.5,9.0,9.0,8.5,9.0,,9.0,,9.0,0.4660869565217391,9.0,2.16,9.0,0.0168,9.0,0.4708333333333334,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,16.01741935483871,16.066,33.38966666666667,24.475172413793103,344.36206896551715,0.0034666666666666,5.8173076923076925,104.116,2.16,0.4660869565217391,0.4708333333333334,0.0168,,,,1.0,,,,,,,,1969/08,CUUR0000SEFG,28.6,,
1969.0,9.0,16821.608695652172,431865.4347826087,1.0,21.43173913043478,33.763652173913044,5.211304347826087,23.41821739130435,102.64347826086956,227.40794347826085,,3.0,2.0,,3.0,8.0,9.0,,8.0,8.0,,9.0,,9.0,0.1995238095238095,9.0,1.238095238095238,9.0,0.0156521739130434,,0.01,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,21.43173913043478,21.376818181818184,33.763652173913044,23.435,443.6363636363636,0.0043181818181818,5.211304347826087,102.70454545454548,1.238095238095238,0.1995238095238095,0.01,0.0156521739130434,,,,1.0,,,,,,,,1969/09,CUUR0000SEFG,28.7,,
1969.0,10.0,17003.21875,434826.40625,1.0,18.215,33.6040625,5.629999999999999,24.12246875,104.68620689655172,245.5170827586207,,3.0,2.0,,2.46875,,9.0,9.0,,9.0,,9.0,,9.0,0.3792307692307692,9.0,1.4137931034482758,9.0,0.0139285714285714,9.0,0.2034482758620689,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,18.215,18.215,33.6040625,24.1178125,378.4125,0.00378125,5.629999999999999,104.68620689655172,1.4137931034482758,0.3792307692307692,0.2034482758620689,0.0139285714285714,,,,1.0,,,,,,,,1969/10,CUUR0000SEFG,29.0,,
1969.0,12.0,17181.09375,437793.78125,1.0,16.221562500000005,33.31912903225806,5.677037037037036,24.41141935483871,101.0923076923077,247.30198076923077,,3.0,2.0,,2.935483870967742,9.0,9.0,9.0,9.0,9.0,,9.0,,9.0,0.2249999999999999,9.0,1.5,9.0,0.015,9.0,0.1,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,16.221562500000005,16.158709677419356,33.31912903225806,24.40741935483872,350.8483870967742,0.0035483870967741,5.677037037037036,101.0923076923077,1.5,0.2249999999999999,0.1,0.015,,,,1.0,,,,,,,,1969/12,CUUR0000SEFG,29.5,,
1971.0,2.0,17408.0,442032.0,1.0,12.29,32.878,6.404999999999999,24.8825,105.05,279.102,,3.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,0.4449999999999999,,3.5,,0.04,,0.15,,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,12.29,12.29,32.878,24.875,306.0,0.003,6.404999999999999,105.05,3.5,0.4449999999999999,0.15,0.04,,,,1.0,,,,,,,,1971/02,CUUR0000SEFG,33.6,,
1972.0,1.0,17465.8,443602.3333333333,1.0,13.546,33.50393333333333,5.944000000000001,25.0986,100.04999999999998,258.93607,,3.0,2.0,,2.8,,9.0,8.833333333333334,,8.833333333333334,,9.0,,9.0,0.5055555555555555,9.0,3.727272727272727,9.0,0.1218181818181818,9.0,2.163636363636364,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,13.546,13.546,33.50393333333333,25.094,285.43333333333334,0.0029333333333333,5.944000000000001,100.9111111111111,3.727272727272727,0.5055555555555555,2.163636363636364,0.1218181818181818,,,,1.0,,,,,,,,1972/01,CUUR0000SEFG,35.7,,
1972.0,2.0,17670.375,447833.1875,1.0,16.337500000000002,33.950375,5.875,24.8018125,104.91875,256.020975,,3.0,2.0,,3.0,8.0,9.0,,8.0,8.0,,9.0,,9.0,0.4228571428571429,9.0,3.0,9.0,0.0607142857142857,9.0,0.5357142857142858,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,16.337500000000002,16.337500000000002,33.950375,24.760666666666665,317.18000000000006,0.00325,5.875,104.91875,3.0,0.4228571428571429,0.5357142857142858,0.0607142857142857,,,,1.0,,,,,,,,1972/02,CUUR0000SEFG,36.3,,
1972.0,3.0,17965.0,453189.04,1.0,14.4988,33.458666666666666,5.970666666666667,24.894875000000003,102.09285714285714,259.86015714285713,,3.0,2.0,,2.9166666666666665,9.0,9.0,9.0,9.0,9.0,,9.0,,9.0,0.3126666666666667,9.0,2.1875,9.0,0.015625,9.0,0.21875,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,14.4988,14.4988,33.458666666666666,24.89,304.7958333333333,0.003,5.970666666666667,102.37999999999998,2.1875,0.3126666666666667,0.21875,0.015625,,,,1.0,,,,,,,,1972/03,CUUR0000SEFG,36.6,,
1972.0,5.0,18149.91304347826,457484.4347826087,1.0,13.671304347826087,33.0825,6.147894736842106,24.745636363636365,103.93333333333334,268.6863388888889,,3.0,2.0,,3.0,9.0,9.0,9.0,9.0,9.0,,9.0,,9.0,0.4052631578947368,9.0,4.0,9.0,0.0352631578947368,9.0,1.6789473684210527,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,13.671304347826087,13.580454545454543,33.0825,24.74090909090909,319.04545454545456,0.0031363636363636,6.147894736842106,103.93333333333334,4.0,0.4052631578947368,1.6789473684210527,0.0352631578947368,,,,1.0,,,,,,,,1972/05,CUUR0000SEFG,37.1,,
1972.0,7.0,18437.566666666666,464083.4666666667,1.0,16.849999999999998,33.3391724137931,5.875500000000001,24.2251724137931,107.83684210526314,256.790747368421,,3.0,2.0,,2.931034482758621,9.0,9.0,8.909090909090908,9.0,8.916666666666666,,9.0,,9.0,0.2723529411764706,9.0,2.1578947368421053,9.0,0.0147368421052631,9.0,0.1263157894736842,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,16.849999999999998,16.95758620689655,33.3391724137931,24.221034482758625,368.6206896551725,0.0036896551724137,5.875500000000001,109.2611111111111,2.1578947368421053,0.2723529411764706,0.1263157894736842,0.0147368421052631,,,,1.0,,,,,,,,1972/07,CUUR0000SEFG,37.6,,
1972.0,10.0,18615.105263157893,468625.7894736842,1.0,21.527894736842104,33.91978947368422,5.170526315789473,23.463842105263154,101.5684210526316,225.62298947368416,,3.0,2.0,,2.8421052631578947,,9.0,8.0,,8.0,,9.0,,9.0,0.2705263157894737,,3.3684210526315788,,0.0221052631578947,,0.431578947368421,,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,21.527894736842104,21.527894736842104,33.91978947368422,23.45894736842105,441.2631578947368,0.0042631578947368,5.170526315789473,102.86666666666667,3.3684210526315788,0.2705263157894737,0.431578947368421,0.0221052631578947,,,,1.0,,,,,,,,1972/10,CUUR0000SEFG,38.6,,
1973.0,3.0,18874.5,473709.5,1.0,16.4875,,5.1475,,,,,3.0,2.0,,,9.0,9.0,,9.0,9.0,,9.0,,9.0,1.14,9.0,15.0,9.0,,9.0,7.599999999999999,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,16.4875,,,,,,5.1475,,15.0,1.14,7.599999999999999,,,,,1.0,,,,,,,,1973/03,CUUR0000SEFG,40.5,,
1973.0,10.0,19039.0,475659.0,1.0,27.18,35.304,5.03,22.891,110.6,219.6127,,3.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,27.18,27.18,35.304,22.89,495.9,0.005,5.03,110.6,,,,,,,,1.0,,,,,,,,1973/10,CUUR0000SEFG,45.3,,
1974.0,10.0,19172.0,479071.0,1.0,23.34,35.325,3.89,24.083,80.1,169.6419,,3.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,23.34,23.34,35.325,24.08,382.1,0.004,3.89,80.1,,,,,,,,1.0,,,,,,,,1974/10,CUUR0000SEFG,50.4,,
1974.0,12.0,19208.391304347828,480278.7391304348,1.0,15.928260869565216,33.60317391304348,5.826956521739132,24.673739130434782,103.30434782608695,253.96250869565225,,3.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,15.928260869565216,15.928260869565216,33.60317391304348,24.669565217391305,325.8695652173915,0.0031739130434782,5.826956521739132,103.30434782608695,,,,,,,,1.0,,,,,,,,1974/12,CUUR0000SEFG,51.6,,
