year,month,Cst_Cnt,Btl_Cnt,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,year_month
1997,02,28433.55172413793,701358.1724137932,1.0,15.033448275862066,33.24046428571429,5.996363636363637,24.623090909090912,104.2090909090909,261.3634909090909,18.620689655172413,3.7241379310344827,2.0,,3.0,9.0,,9.0,9.0,9.0,0.6581818181818181,9.0,0.1659090909090909,9.0,0.35999999999999993,9.0,3.190909090909091,9.0,0.024090909090909093,9.0,0.8545454545454549,9.0,,9.0,4.493333333333333,1.1666666666666667,9.0,4.183333333333333,1.1666666666666667,9.0,0.07333333333333333,2.0,9.0,4.3549999999999995,1.1666666666666667,9.0,90.10000000000001,1.0,15.033448275862066,15.033448275862066,33.24046428571429,24.604999999999986,331.96785714285704,0.0032413793103448292,5.996363636363637,104.2090909090909,3.190909090909091,0.35999999999999993,0.8545454545454549,0.024090909090909093,,0.6581818181818181,0.1659090909090909,1.0,218.6206896551724,,,,,,,1997/02
1997,04,28491.25925925926,703126.4814814815,1.0,14.933703703703703,33.35011538461538,5.969523809523809,24.727666666666657,103.4857142857143,260.1654619047619,17.703703703703702,3.6666666666666665,2.0,,3.0,9.0,,9.0,9.0,9.0,0.4666666666666667,9.0,0.13277777777777777,9.0,0.3663157894736842,9.0,2.8473684210526313,9.0,0.03052631578947369,9.0,0.8736842105263158,9.0,,9.0,2.6475,1.25,9.0,2.6875,1.25,9.0,0.045,2.0,9.0,2.6925000000000003,1.25,9.0,93.5,1.0,14.933703703703703,14.933703703703703,33.35011538461538,24.696153846153837,323.3461538461539,0.003000000000000001,5.969523809523809,103.4857142857143,2.8473684210526313,0.3663157894736842,0.8736842105263158,0.03052631578947369,,0.4666666666666667,0.13277777777777777,1.0,217.7037037037037,,,,,,,1997/04
1997,07,28560.426829268294,705296.6219512195,1.0,17.567439024390243,33.47998780487805,5.787169811320755,24.188076923076924,106.06923076923076,252.2871423076923,19.51219512195122,4.097560975609756,2.0,,3.0,,,9.0,9.0,9.0,0.681111111111111,9.0,0.22888888888888895,9.0,0.3079245283018867,8.966666666666667,2.1433962264150943,9.0,0.015849056603773587,9.0,0.25849056603773585,9.0,,9.0,25.042857142857144,1.0,9.0,25.47857142857143,1.0,9.0,0.21500000000000002,2.0,9.0,25.264285714285712,1.0,9.0,96.4,1.0,17.567439024390243,17.567439024390243,33.47998780487805,24.198536585365844,370.78292682926826,0.0036951219512195146,5.787169811320755,106.2698113207547,2.1433962264150943,0.3079245283018867,0.25849056603773585,0.015849056603773587,,0.681111111111111,0.22888888888888895,1.0,219.5121951219512,,,,,,,1997/07
1997,09,28622.739130434784,707207.4057971014,1.0,20.76463768115942,33.499797101449275,5.338863636363637,23.433363636363637,103.7795454545455,232.9734954545455,19.47826086956522,4.086956521739131,2.0144927536231885,,3.0,,,9.0,9.0,9.0,0.2551162790697674,9.0,0.0755813953488372,9.0,0.24318181818181828,9.0,1.2977272727272726,9.0,0.00045454545454545455,9.0,0.12500000000000003,9.0,,9.0,9.853333333333332,1.1111111111111112,9.0,10.017777777777777,1.1111111111111112,9.0,0.17,2.0,9.0,9.924444444444443,1.1111111111111112,9.0,94.60000000000001,1.0,20.76463768115942,20.76463768115942,33.499797101449275,23.407826086956526,446.1188405797103,0.0044347826086956555,5.338863636363637,103.7795454545455,1.2977272727272726,0.24318181818181828,0.12500000000000003,0.00045454545454545455,,0.2551162790697674,0.0755813953488372,1.0,219.47826086956522,,,,,,,1997/09
1997,12,28660.0,708340.6666666666,1.0,17.333333333333332,33.49777777777778,5.544444444444445,24.28277777777778,101.14444444444445,241.74453333333335,18.22222222222222,3.0,2.0,,3.0,,,,,,0.42111111111111105,,0.15444444444444447,,0.3,9.0,2.3499999999999996,9.0,0.08,9.0,0.44999999999999996,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,17.333333333333332,17.333333333333332,33.49777777777778,24.27777777777778,363.1111111111111,0.003888888888888889,5.544444444444445,101.14444444444445,2.3499999999999996,0.3,0.44999999999999996,0.08,,0.42111111111111105,0.15444444444444447,1.0,218.22222222222223,,,,,,,1997/12
1998,02,28693.967213114753,709413.2786885246,1.0,16.423114754098357,33.6054262295082,5.589705882352941,24.57820588235295,100.07352941176471,243.64810000000003,19.081967213114755,4.327868852459017,2.0,,3.0,6.0,,9.0,9.0,9.0,0.4608823529411765,9.0,0.1729411764705882,9.0,0.45647058823529413,9.0,2.705882352941177,9.0,0.1285294117647059,9.0,0.3970588235294117,9.0,,9.0,5.042857142857143,1.0,9.0,5.2,1.0,9.0,0.05142857142857143,2.0,9.0,5.128571428571429,1.0,9.0,94.60000000000001,1.0,16.423114754098357,16.423114754098357,33.6054262295082,24.570983606557373,335.2475409836065,0.0030491803278688543,5.589705882352941,100.07352941176471,2.705882352941177,0.45647058823529413,0.3970588235294117,0.1285294117647059,,0.4608823529411765,0.1729411764705882,1.0,219.08196721311475,,,,,,,1998/02
1998,03,28737.909090909092,710739.2727272727,1.0,15.911818181818182,33.54272727272727,5.873636363636364,24.646272727272727,104.22727272727273,256.0070727272727,15.545454545454545,3.0,2.0,,3.0,,,,,,0.6499999999999999,,0.2636363636363636,,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,15.911818181818182,15.911818181818182,33.54272727272727,24.642727272727267,328.46363636363634,0.0029999999999999996,5.873636363636364,104.22727272727273,,,,,,0.6499999999999999,0.2636363636363636,1.0,215.54545454545453,,,,,,,1998/03
1998,04,28783.5,712087.6590909091,1.0,14.557954545454544,33.381522727272724,5.876315789473683,24.804210526315796,101.3236842105263,256.08765789473694,18.15909090909091,3.409090909090909,2.0,,3.0,6.0,,9.0,9.0,9.0,2.2963157894736845,9.0,0.4747368421052631,9.0,0.40815789473684205,9.0,3.4131578947368424,9.0,0.04105263157894737,9.0,1.7315789473684209,9.0,,9.0,29.179999999999996,1.1666666666666667,9.0,27.016666666666666,1.1666666666666667,9.0,0.17166666666666666,2.0,9.0,28.098333333333333,1.1666666666666667,9.0,94.2,1.0,14.557954545454544,14.557954545454544,33.381522727272724,24.80477272727273,312.99318181818177,0.002954545454545456,5.876315789473683,101.3236842105263,3.4131578947368424,0.40815789473684205,1.7315789473684209,0.04105263157894737,,2.2963157894736845,0.4747368421052631,1.0,218.1590909090909,,,,,,,1998/04
1998,05,28836.666666666668,713669.75,1.0,16.105,33.41858333333334,5.926666666666667,24.503666666666664,105.44166666666666,258.353025,16.75,3.0,2.0,,3.0,,,,,,0.6825000000000001,,0.18166666666666667,,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,16.105,16.105,33.41858333333334,24.500000000000004,342.07500000000005,0.003416666666666667,5.926666666666667,105.44166666666666,,,,,,0.6825000000000001,0.18166666666666667,1.0,216.75,,,,,,,1998/05
1998,06,28852.785714285714,714114.5714285715,1.0,17.98785714285714,33.438428571428574,5.703571428571427,24.077928571428572,105.31428571428572,248.73186428571427,17.857142857142858,3.0,2.0,,3.0,,,,,,0.23857142857142857,,0.06500000000000002,,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,17.98785714285714,17.98785714285714,33.438428571428574,24.07357142857143,382.64285714285717,0.00392857142857143,5.703571428571427,105.31428571428572,,,,,,0.23857142857142857,0.06500000000000002,1.0,217.85714285714286,,,,,,,1998/06
1998,07,28902.31818181818,715616.7159090909,1.0,17.593636363636367,33.29992045454544,5.725384615384614,24.04088461538461,105.06153846153849,249.6916807692308,18.71590909090909,4.2272727272727275,2.0,,3.0,,,9.0,9.0,9.0,0.3109433962264151,9.0,0.08320754716981131,9.0,0.2653846153846154,9.0,2.736538461538461,8.947368421052632,0.004230769230769231,9.0,0.08461538461538462,9.0,,9.0,7.127272727272728,1.0,9.0,6.963636363636363,1.0,9.0,0.08545454545454546,2.0,9.0,7.045454545454546,1.0,9.0,93.60000000000001,1.0,17.593636363636367,17.593636363636367,33.29992045454544,24.055568181818185,384.3261363636365,0.0038977272727272754,5.725384615384614,105.06153846153849,2.736538461538461,0.2653846153846154,0.08461538461538462,0.004230769230769231,,0.3109433962264151,0.08320754716981131,1.0,218.7159090909091,,,,,,,1998/07
1998,08,28944.133333333335,716870.9333333333,1.0,19.273999999999997,33.28113333333334,5.5666666666666655,23.6316,105.24,242.86815333333334,16.8,3.0,2.0,,3.0,,,,,,0.22733333333333333,,0.06866666666666667,,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,19.273999999999997,19.273999999999997,33.28113333333334,23.627333333333333,425.2466666666667,0.0042000000000000015,5.5666666666666655,105.24,,,,,,0.22733333333333333,0.06866666666666667,1.0,216.8,,,,,,,1998/08
1998,09,28987.158415841583,718165.0693069306,1.0,18.883861386138612,33.36949504950496,5.55706896551724,23.79868965517241,104.30344827586204,242.40892586206894,19.405940594059405,4.2772277227722775,2.0,,3.0,,,8.977272727272727,9.0,8.977272727272727,0.42368421052631583,9.0,0.05842105263157894,9.0,0.23275862068965517,9.0,1.9396551724137931,9.0,0.0006896551724137932,9.0,0.055172413793103475,9.0,,9.0,11.435714285714283,1.0,9.0,11.599999999999998,1.0,9.0,0.20214285714285712,2.0,9.0,11.521428571428574,1.0,9.0,93.6,1.0,18.883861386138612,18.883861386138612,33.36949504950496,23.793861386138616,409.3089108910893,0.004118811881188122,5.55706896551724,104.30350877192981,1.9396551724137931,0.23275862068965517,0.055172413793103475,0.0006896551724137932,,0.42368421052631583,0.05842105263157894,1.0,219.40594059405942,,,,,,,1998/09
1998,10,29030.18181818182,719437.0909090909,1.0,17.973636363636363,33.43681818181818,5.670909090909091,24.074454545454547,104.66363636363634,247.30782727272728,15.818181818181818,3.0,2.0,,3.0,,,,,,0.6081818181818182,,0.13999999999999999,,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,17.973636363636363,17.973636363636363,33.43681818181818,24.069999999999997,382.96363636363634,0.00390909090909091,5.670909090909091,104.66363636363634,,,,,,0.6081818181818182,0.13999999999999999,1.0,215.8181818181818,,,,,,,1998/10
1998,11,29050.25,719997.5,1.0,16.22875,33.4175,5.7942857142857145,24.47625,103.54285714285713,252.59138571428574,15.625,3.25,2.0,,3.0,6.0,,9.0,,9.0,0.9971428571428572,9.0,0.13999999999999999,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,16.22875,16.22875,33.4175,24.47125,344.6875,0.0034999999999999996,5.7942857142857145,103.54285714285713,,,,,,0.9971428571428572,0.13999999999999999,1.0,215.625,,,,,,,1998/11
1998,12,29069.5,720521.0,1.0,14.62,33.396,5.883333333333333,24.813750000000002,100.66666666666667,256.35786666666667,11.25,3.5,2.0,,3.0,6.0,,9.0,,9.0,1.0333333333333334,9.0,0.27999999999999997,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,1.0,14.62,14.62,33.396,24.807499999999997,312.525,0.003,5.883333333333333,100.66666666666667,,,,,,1.0333333333333334,0.27999999999999997,1.0,186.25,,,,,,,1998/12
1999,01,29103.463414634145,721500.0487804879,1.0,14.184390243902438,33.399829268292685,5.987142857142858,24.92596428571429,102.34285714285714,260.88231071428567,20.634146341463413,3.951219512195122,2.0,,3.0,,,9.0,9.0,9.0,0.5246428571428573,9.0,0.21607142857142853,9.0,0.34249999999999997,9.0,3.1392857142857147,9.0,0.03749999999999999,9.0,0.7392857142857145,9.0,,9.0,7.5375,1.0,9.0,7.35,1.0,9.0,0.075,2.0,9.0,7.425,1.0,9.0,0.9000000000000001,1.0,14.184390243902438,14.184390243902438,33.399829268292685,24.90463414634147,303.4073170731708,0.003000000000000002,5.987142857142858,102.34285714285714,3.1392857142857147,0.34249999999999997,0.7392857142857145,0.03749999999999999,,0.5246428571428573,0.21607142857142853,1.0,220.6341463414634,,,,,,,1999/01
1999,04,29174.3,723570.4,1.0,12.828,33.556599999999996,6.275,25.305300000000006,104.55,273.32533,14.2,3.0,2.0,,3.0,,,,,,4.49875,9.0,1.04625,9.0,0.513,,4.65,,0.128,,3.4,,,9.0,53.1,1.0,9.0,50.8,1.0,9.0,0.4975,1.75,9.0,51.974999999999994,1.0,9.0,0.92,1.0,12.828,12.828,33.556599999999996,25.301,265.75,0.0028,6.275,104.55,4.65,0.513,3.4,0.128,,4.49875,1.04625,1.0,214.2,,,,,,,1999/04
1999,08,29233.553571428572,725327.0535714285,1.0,17.50267857142857,33.550821428571425,5.815909090909092,24.287822222222232,106.13636363636361,253.5774431818182,18.75,3.5892857142857144,2.0,,3.0,,,9.0,9.0,9.0,0.7973333333333332,9.0,0.18755555555555553,9.0,0.34733333333333327,9.0,3.3555555555555547,9.0,0.03155555555555556,9.0,0.98,9.0,,9.0,18.89,1.0,9.0,19.11,1.0,9.0,0.21800000000000003,2.0,9.0,19.02,1.0,9.0,0.95,1.0,17.50267857142857,17.50267857142857,33.550821428571425,24.263035714285706,364.5517857142856,0.0037142857142857173,5.815909090909092,106.13636363636361,3.3555555555555547,0.34733333333333327,0.98,0.03155555555555556,,0.7973333333333332,0.18755555555555553,1.0,218.75,,,,,,,1999/08
1999,10,29309.01818181818,727592.3454545455,1.0,17.265272727272727,33.544945454545456,5.7328125,24.287781250000002,104.74687499999999,249.95336249999997,19.12727272727273,4.254545454545455,2.0,,3.0,,,9.0,9.0,9.0,0.723125,9.0,0.1840625,9.0,0.33375000000000005,9.0,3.3718750000000006,9.0,0.03875000000000001,9.0,0.66875,9.0,,9.0,9.35,1.0,9.0,9.766666666666667,1.0,9.0,0.08333333333333333,2.0,9.0,9.549999999999999,1.0,9.0,0.92,1.0,17.265272727272727,17.265272727272727,33.544945454545456,24.317636363636367,359.42000000000013,0.0036181818181818207,5.7328125,104.74687499999999,3.3718750000000006,0.33375000000000005,0.66875,0.03875000000000001,,0.723125,0.1840625,1.0,219.12727272727273,,,,,,,1999/10
2000,01,29373.20588235294,729518.0,1.0,14.221176470588238,33.49832352941176,5.957142857142858,24.962071428571424,102.275,259.56592142857147,18.11764705882353,3.5294117647058822,2.0,,3.0,6.0,,9.0,9.0,9.0,0.7870370370370371,9.0,0.2022222222222222,9.0,0.39071428571428574,9.0,4.135714285714285,9.0,0.05,9.0,1.3285714285714285,9.0,,9.0,12.419999999999998,1.0,9.0,11.919999999999998,1.0,9.0,0.158,2.0,9.0,12.179999999999998,1.0,9.0,0.96,1.0,14.221176470588238,14.221176470588238,33.49832352941176,24.974117647058822,296.9117647058823,0.0030000000000000014,5.957142857142858,102.275,4.135714285714285,0.39071428571428574,1.3285714285714285,0.05,,0.7870370370370371,0.2022222222222222,1.0,218.11764705882354,,,,,,,2000/01
2000,04,29437.918032786885,731430.8032786886,1.0,14.920819672131149,33.46401639344262,6.046097560975611,24.809357142857145,105.13658536585365,263.4814073170732,19.475409836065573,3.9344262295081966,2.0,,3.0,,,8.952380952380953,9.0,8.952380952380953,1.1680952380952379,9.0,0.2814285714285713,9.0,0.37500000000000017,9.0,3.2428571428571433,9.0,0.03285714285714285,9.0,1.2071428571428573,9.0,,9.0,16.959230769230768,1.0769230769230769,9.0,16.322307692307696,1.0769230769230769,9.0,0.16538461538461538,2.0,9.0,16.625384615384615,1.0769230769230769,9.0,0.9600000000000003,1.0,14.920819672131149,14.920819672131149,33.46401639344262,24.795081967213115,313.911475409836,0.0029344262295081984,6.046097560975611,105.12999999999997,3.2428571428571433,0.37500000000000017,1.2071428571428573,0.03285714285714285,,1.1680952380952379,0.2814285714285713,1.0,219.47540983606558,,,,,,,2000/04
2000,07,29502.090909090908,733317.4772727273,1.0,17.449772727272727,33.5330909090909,5.7125,24.273227272727272,104.4659090909091,249.07423409090907,18.136363636363637,3.0,2.0,,3.0,,,,,,0.5206976744186045,9.0,0.14023255813953486,9.0,0.3311363636363635,,3.1931818181818175,,0.020681818181818183,,0.8340909090909093,,,9.0,7.650000000000001,1.1111111111111112,9.0,7.533333333333333,1.0,9.0,0.17555555555555555,2.0,9.0,7.6000000000000005,1.0,9.0,0.9500000000000001,1.0,17.449772727272727,17.449772727272727,33.5330909090909,24.269090909090913,364.0340909090909,0.003750000000000003,5.7125,104.4659090909091,3.1931818181818175,0.3311363636363635,0.8340909090909093,0.020681818181818183,,0.5206976744186045,0.14023255813953486,1.0,218.13636363636363,,,,,,,2000/07
2000,10,29566.733333333334,735208.5777777778,1.0,17.74644444444444,33.54117777777778,5.622222222222222,24.210155555555552,103.32888888888887,245.15106666666665,18.42222222222222,3.0,2.0,,3.0,,,,,,0.4222222222222222,,0.11444444444444442,,0.276,,2.5599999999999996,,0.006,,0.2,,,9.0,10.224615384615387,1.0769230769230769,9.0,11.036153846153846,1.0769230769230769,9.0,0.18307692307692308,2.0,9.0,10.623076923076923,1.0769230769230769,9.0,0.9399999999999996,1.0,17.74644444444444,17.74644444444444,33.54117777777778,24.205777777777776,370.0488888888888,0.0038000000000000026,5.622222222222222,103.32888888888887,2.5599999999999996,0.276,0.2,0.006,,0.4222222222222222,0.11444444444444442,1.0,218.42222222222222,,,,,,,2000/10
2001,01,29632.75,737127.0,1.0,14.51,33.519999999999996,5.869999999999999,24.9325,101.25,255.776675,19.25,3.0,2.0,,3.0,,,,,,0.8925000000000001,,0.21500000000000002,,0.39,,3.9,,0.0575,,0.7749999999999999,,,9.0,20.15,1.0,9.0,20.95,1.0,9.0,0.21500000000000002,2.0,9.0,20.55,1.0,9.0,0.96,1.0,14.51,14.51,33.519999999999996,24.927500000000002,301.2,0.003,5.869999999999999,101.25,3.9,0.39,0.7749999999999999,0.0575,,0.8925000000000001,0.21500000000000002,1.0,219.25,,,,,,,2001/01
2001,04,29693.18181818182,738908.7272727273,1.0,14.160000000000002,33.459272727272726,6.559,24.96090909090909,112.59,285.80127,17.363636363636363,3.0,2.0,,3.0,6.0,,9.0,,9.0,4.244,9.0,0.922,9.0,0.28500000000000003,9.0,2.73,9.0,0.011,9.0,0.15,9.0,,9.0,4.4,1.0,9.0,4.4,1.0,9.0,0.07,2.0,9.0,4.4,1.0,9.0,0.93,1.0,14.160000000000002,14.160000000000002,33.459272727272726,24.95727272727273,298.53636363636366,0.0029999999999999996,6.559,112.59,2.73,0.28500000000000003,0.15,0.011,,4.244,0.922,1.0,217.36363636363637,,,,,,,2001/04
2001,07,29768.6,741142.9454545454,1.0,17.165636363636363,33.570472727272715,5.911627906976744,24.365714285714283,107.07380952380953,256.8492999999999,18.763636363636362,3.709090909090909,2.0,,3.0,,,9.0,9.0,9.0,1.2257142857142855,9.0,0.1192857142857143,9.0,0.26999999999999996,9.0,2.1761904761904756,9.0,0.005952380952380952,9.0,0.12380952380952379,9.0,,9.0,14.592307692307694,1.0,9.0,17.02307692307692,1.0,9.0,0.2446153846153846,2.0,9.0,15.800000000000002,1.0,9.0,0.92,1.0,17.165636363636363,17.165636363636363,33.570472727272715,24.363636363636363,355.0163636363637,0.003509090909090912,5.911627906976744,107.41162790697673,2.1761904761904756,0.26999999999999996,0.12380952380952379,0.005952380952380952,,1.2257142857142855,0.1192857142857143,1.0,218.76363636363635,,,,,,,2001/07
2002,01,29906.714285714286,745236.7142857143,1.0,13.724285714285712,33.490571428571435,5.826428571428571,25.064857142857143,98.8357142857143,253.84535,17.714285714285715,3.0,2.0,,3.0,6.0,,,,,1.3114285714285714,,0.25214285714285717,,0.5492857142857143,,5.035714285714286,,0.09642857142857143,,3.135714285714286,,,9.0,46.39,1.5,9.0,44.497499999999995,1.5,9.0,0.115,2.0,9.0,45.43,1.5,9.0,0.96,1.0,13.724285714285712,13.724285714285712,33.490571428571435,25.06142857142857,288.6357142857143,0.002785714285714286,5.826428571428571,98.8357142857143,5.035714285714286,0.5492857142857143,3.135714285714286,0.09642857142857143,,1.3114285714285714,0.25214285714285717,1.0,217.71428571428572,,,,,,,2002/01
2002,04,29964.935483870966,746914.8064516129,1.0,13.88193548387097,33.42387096774194,6.324074074074076,24.979999999999997,107.6888888888889,275.54706296296297,18.387096774193548,3.3870967741935485,2.0,,3.0,,,9.0,9.0,9.0,0.745,9.0,0.1230769230769231,9.0,0.38296296296296295,9.0,2.096296296296296,9.0,0.025555555555555557,9.0,0.5703703703703703,9.0,,9.0,12.6,1.0,9.0,11.142857142857142,1.0,9.0,0.21571428571428575,2.0,9.0,11.885714285714286,1.0,9.0,0.9399999999999997,1.0,13.88193548387097,13.88193548387097,33.42387096774194,24.987419354838714,295.56129032258065,0.002967741935483872,6.324074074074076,107.6888888888889,2.096296296296296,0.38296296296296295,0.5703703703703703,0.025555555555555557,,0.745,0.1230769230769231,1.0,218.38709677419354,,,,,,,2002/04
2002,07,30000.333333333332,747913.6666666666,1.0,20.38,33.70033333333333,5.720000000000001,23.6615,110.7,249.55045,13.666666666666666,4.0,2.0,,3.0,,,9.0,9.0,9.0,0.465,9.0,0.085,9.0,0.23,9.0,2.8499999999999996,9.0,0.01,9.0,0.05,9.0,,9.0,22.8,1.0,9.0,22.9,1.0,9.0,0.26,2.0,9.0,22.8,1.0,9.0,0.95,1.0,20.38,20.38,33.70033333333333,23.666666666666668,421.3666666666666,0.004,5.720000000000001,110.7,2.8499999999999996,0.23,0.05,0.01,,0.465,0.085,1.0,213.66666666666666,,,,,,,2002/07
2002,11,30098.967741935485,750899.4354838709,1.0,16.595322580645163,33.29591935483871,5.816078431372551,24.311058823529407,104.26862745098038,253.5799156862745,18.403225806451612,3.532258064516129,2.0,,2.967741935483871,,,9.0,9.0,9.0,0.4172,9.0,0.12399999999999999,9.0,0.38529411764705884,9.0,1.5509803921568626,9.0,0.0086,9.0,0.3686274509803922,9.0,,9.0,3.7308333333333334,1.3333333333333333,9.0,3.6933333333333334,1.3333333333333333,9.0,0.10250000000000002,2.0,9.0,3.716666666666667,1.3333333333333333,9.0,0.9399999999999996,1.0,16.595322580645163,16.595322580645163,33.29591935483871,24.29193548387097,361.8129032258064,0.003693548387096777,5.816078431372551,104.26862745098038,1.5509803921568626,0.38529411764705884,0.3686274509803922,0.0086,,0.4172,0.12399999999999999,1.0,218.40322580645162,,,,,,,2002/11
2003,02,30167.6,752922.0,1.0,15.072,33.197199999999995,5.9045000000000005,24.56565,102.80000000000003,257.37216000000006,17.9,3.0,2.0,,3.0,,,,,,0.37799999999999995,,0.10400000000000001,,0.4095000000000001,,1.7,,0.015000000000000003,,0.19,,,9.0,6.540000000000001,1.0,9.0,6.42,1.0,9.0,0.086,2.0,9.0,6.5200000000000005,1.0,9.0,0.9399999999999998,1.0,15.072,15.072,33.197199999999995,24.560499999999998,336.15500000000003,0.0032000000000000006,5.9045000000000005,102.80000000000003,1.7,0.4095000000000001,0.19,0.015000000000000003,,0.37799999999999995,0.10400000000000001,1.0,217.9,,,,,,,2003/02
2003,04,30240.684210526317,754860.4736842106,1.0,14.489473684210527,33.26942105263158,6.466363636363636,24.763499999999997,111.27272727272727,281.80110909090905,17.105263157894736,4.105263157894737,2.0,,3.0,,,9.0,9.0,9.0,3.658333333333333,9.0,0.6725,9.0,0.4058333333333333,9.0,3.233333333333334,9.0,0.03916666666666666,9.0,0.8583333333333334,9.0,,9.0,50.56,1.0,9.0,49.339999999999996,1.0,9.0,0.41,2.0,9.0,49.96,1.0,9.0,0.9399999999999998,1.0,14.489473684210527,14.489473684210527,33.26942105263158,24.741052631578945,319.0842105263158,0.0031052631578947372,6.466363636363636,111.27272727272727,3.233333333333334,0.4058333333333333,0.8583333333333334,0.03916666666666666,,3.658333333333333,0.6725,1.0,217.10526315789474,,,,,,,2003/04
2003,07,30351.5,757838.6666666666,1.0,17.185,33.25516666666667,6.21,24.12933333333333,112.73333333333335,270.7984666666667,15.333333333333334,3.0,2.0,,3.0,,,,,,2.015,,0.4633333333333334,,0.29500000000000004,,2.3833333333333333,,0.008333333333333333,,0.05000000000000001,,,9.0,13.7,1.0,9.0,14.4,1.0,9.0,0.27,2.0,9.0,14.0,1.0,9.0,0.94,1.0,17.185,17.185,33.25516666666667,24.125,377.7333333333333,0.003833333333333333,6.21,112.73333333333335,2.3833333333333333,0.29500000000000004,0.05000000000000001,0.008333333333333333,,2.015,0.4633333333333334,1.0,215.33333333333334,,,,,,,2003/07
2003,10,30409.133333333335,759510.7333333333,1.0,17.61733333333333,33.19413333333333,6.103333333333333,23.96566666666667,112.08,266.20304,17.0,3.0,2.0,,3.0,,,,,,4.764666666666667,,0.42533333333333334,,0.32466666666666666,,1.7866666666666664,,0.025333333333333336,,0.4,,,9.0,311.65,1.0,9.0,354.34999999999997,1.0,9.0,1.38,1.5,9.0,333.0,1.0,9.0,0.89,1.0,17.61733333333333,17.61733333333333,33.19413333333333,23.960666666666665,393.3599999999999,0.0037333333333333346,6.103333333333333,112.08,1.7866666666666664,0.32466666666666666,0.4,0.025333333333333336,,4.764666666666667,0.42533333333333334,1.0,217.0,,,,,,,2003/10
2004,01,30461.083333333332,761009.6666666666,1.0,15.02083333333333,33.108666666666664,5.883333333333334,24.506583333333335,102.21666666666665,256.462425,18.25,3.0,2.0,,3.0,,,,,,0.9550000000000001,,0.2091666666666667,,0.35000000000000003,,1.5250000000000004,,0.005833333333333334,,0.05833333333333333,,,9.0,15.800000000000002,1.0,9.0,16.966666666666665,1.0,9.0,0.13333333333333333,2.0,9.0,16.366666666666667,1.0,9.0,0.92,1.0,15.02083333333333,15.02083333333333,33.108666666666664,24.503333333333334,341.7666666666667,0.003333333333333334,5.883333333333334,102.21666666666665,1.5250000000000004,0.35000000000000003,0.05833333333333333,0.005833333333333334,,0.9550000000000001,0.2091666666666667,1.0,218.25,,,,,,,2004/01
2004,04,30536.0,763168.6428571428,1.0,15.390000000000002,33.132428571428576,6.122142857142859,24.44364285714286,107.21428571428571,266.8896571428571,19.428571428571427,3.0,2.0,,3.0,,,,,,1.8557142857142854,,0.3,,0.3042857142857143,,1.9857142857142855,,0.03071428571428572,,0.5499999999999999,,,9.0,35.9025,1.25,9.0,40.68,1.25,9.0,0.2725,2.0,9.0,38.315,1.25,9.0,0.95,1.0,15.390000000000002,15.390000000000002,33.132428571428576,24.439999999999998,347.77142857142866,0.0037142857142857155,6.122142857142859,107.21428571428571,1.9857142857142855,0.3042857142857143,0.5499999999999999,0.03071428571428572,,1.8557142857142854,0.3,1.0,219.42857142857142,,,,,,,2004/04
